(PDH-CSV 4.0) (,\\DESKTOP-940RFIL\Proces(firefox)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#1)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#2)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#3)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox#4)\Czas procesora (%),\\DESKTOP-940RFIL\Proces(firefox)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#1)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#2)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#3)\Bajty prywatne,\\DESKTOP-940RFIL\Proces(firefox#4)\Bajty prywatne
36:34.0,29.80389015,18.82350957,4.705877392,0,0,187944960,242966528,73207808,29827072,14790656
36:35.0,29.58718465,12.45776196,165.0653459,0,0,205733888,250417152,154542080,29827072,14790656
36:36.0,9.511303639,17.43739,96.69825366,0,0,204345344,234827776,155275264,29827072,14790656
36:37.0,10.93748031,0,106.2498088,0,0,203894784,216707072,131026944,29769728,14790656
36:38.0,4.615387342,4.615387342,103.076984,0,0,192819200,188280832,131489792,29769728,14934016
36:39.0,4.647991146,6.197321528,97.60781406,0,0,192839680,155713536,132075520,27344896,14934016
36:40.0,4.687507031,1.562502344,100.00015,0,0,190050304,155713536,131747840,27344896,14934016
36:41.0,0,1.585021089,106.196413,0,0,189280256,155713536,127254528,27344896,14934016
36:42.0,6.24997125,1.562492813,95.31206156,0,0,185925632,153321472,127766528,27344896,14934016
36:43.0,0,3.077019118,98.46461177,0,0,185925632,148865024,128258048,26103808,14934016
36:44.0,4.716380758,3.144253838,102.1882497,0,0,185925632,148865024,128823296,26460160,14934016
36:45.0,0,1.56244797,101.5591181,0,0,185925632,148865024,127139840,26460160,14934016
36:46.0,0,3.170784222,98.29431087,0,0,185925632,152301568,126758912,26460160,14934016
36:47.0,0,1.538525314,100.0041454,0,0,186183680,152301568,127270912,26460160,14934016
36:48.0,3.124999063,3.124999063,98.43747047,0,0,185659392,152473600,127770624,26460160,14934016
36:49.0,0,4.699098786,101.813807,0,0,185659392,150958080,128344064,26460160,14934016
36:50.0,0,1.562555002,103.1286301,0,0,185733120,150958080,127971328,26460160,14934016
36:51.0,0,3.124645353,104.6756193,0,0,185733120,117157888,128466944,26460160,14934016
36:52.0,0,1.560804186,101.4522721,0,0,186048512,116240384,128929792,26460160,14934016
36:53.0,0,0,104.6880444,0,0,186048512,116240384,129531904,26460160,14934016
36:54.0,3.133177594,1.566588797,100.261683,0,0,186048512,116240384,128999424,26406912,14934016
36:55.0,0,1.562501563,101.5626016,0,0,186019840,116240384,129499136,26406912,14934016
36:56.0,0,1.562499844,99.99999,0,0,186019840,116240384,129937408,26406912,14934016
36:57.0,0,3.169767257,101.4325522,0,0,186019840,116240384,130441216,26406912,14934016
36:58.0,0,3.076996395,103.0793792,0,0,186019840,116240384,129925120,26406912,14934016
36:59.0,1.566454043,3.132908087,103.3859669,0,0,187719680,116195328,130367488,26378240,14934016
37:00.0,3.124889691,4.687334537,101.558915,0,0,185454592,116195328,130834432,26378240,14934016
37:01.0,0,4.687664537,103.1286198,0,0,185454592,116195328,131321856,26378240,14934016
37:02.0,0,1.585228049,99.86936706,0,0,185454592,116195328,130838528,26378240,14934016
37:03.0,0,3.124990313,101.5621852,0,0,185454592,116195328,131301376,26378240,14934016
37:04.0,0,0,100.9938139,0,0,185454592,116195328,131780608,26415104,14934016
37:05.0,6.206497418,3.103248709,99.30395869,0,0,184963072,116195328,132214784,26415104,14934016
37:06.0,1.562497344,1.562497344,101.5623273,0,0,184963072,116195328,132698112,26415104,14934016
37:07.0,1.584973819,0,103.0232983,0,0,184963072,116195328,132124672,26415104,14934016
